X	Y
766	11.786778
767	11.749535
768	11.773743
769	11.772812
770	11.788641
771	11.748604
772	11.762569
773	11.761639
774	11.754189
775	11.740224
776	11.797952
777	11.779329
778	11.767225
779	11.768156
780	11.785848
781	11.783054
782	11.743948
783	11.784916
784	11.789572
785	11.748604
786	11.746741
787	11.800745
788	11.736499
789	11.759776
790	11.766294
791	11.786778
792	11.791434
793	11.781192
794	11.744879
795	11.757915
796	11.772812
797	11.780261
798	11.810056
799	11.793296
800	11.767225
801	11.775605
802	11.784916
803	11.763501
804	11.737431
805	11.824953
806	11.767225
807	11.753259
808	11.792365
809	11.737431
810	11.751396
811	11.753259
812	11.744879
813	11.725326
814	11.747672
815	11.789572
816	11.777468
817	11.765363
818	11.738361
819	11.795158
820	11.774674
821	11.770949
822	11.736499
823	11.721601
824	11.786778
825	11.752328
826	11.793296
827	11.773743
828	11.810987
829	11.743017
830	11.747672
831	11.769088
832	11.764432
833	11.749535
834	11.756052
835	11.789572
836	11.799814
837	11.751396
838	11.738361
839	11.745811
840	11.770019
841	11.738361
842	11.815642
843	11.782123
844	11.803538
845	11.761639
846	11.765363
847	11.763501
848	11.796089
849	11.742085
850	11.776536
851	11.827746
852	11.776536
853	11.783985
854	11.791434
855	11.761639
856	11.785848
857	11.764432
858	11.779329
859	11.759776
860	11.777468
861	11.781192
862	11.772812
863	11.780261
864	11.803538
865	11.797952
866	11.779329
867	11.819366
868	11.773743
869	11.794228
870	11.750465
871	11.791434
872	11.770949
873	11.753259
874	11.766294
875	11.801676
876	11.777468
877	11.786778
878	11.797021
879	11.798882
880	11.743948
881	11.784916
882	11.786778
883	11.752328
884	11.790503
885	11.750465
886	11.740224
887	11.810056
888	11.785848
889	11.771881
890	11.764432
891	11.783054
892	11.739292
893	11.793296
894	11.730912
895	11.800745
896	11.759776
897	11.774674
898	11.786778
899	11.782123
900	11.792365
901	11.787709
902	11.784916
903	11.777468
904	11.792365
905	11.800745
906	11.743017
907	11.754189
908	11.801676
909	11.799814
910	11.794228
911	11.771881
912	11.761639
913	11.824022
914	11.799814
915	11.816573
916	11.765363
917	11.758845
918	11.758845
919	11.816573
920	11.752328
921	11.778399
922	11.770019
923	11.770019
924	11.765363
925	11.722532
926	11.756052
927	11.781192
928	11.785848
929	11.743948
930	11.781192
931	11.757915
932	11.807262
933	11.772812
934	11.743017
935	11.801676
936	11.761639
937	11.746741
938	11.756052
939	11.770019
940	11.755121
941	11.749535
942	11.777468
943	11.761639
944	11.788641
945	11.784916
946	11.774674
947	11.778399
948	11.770019
949	11.781192
950	11.810056
951	11.771881
952	11.810056
953	11.767225
954	11.764432
955	11.828678
956	11.789572
957	11.772812
958	11.743948
959	11.753259
960	11.754189
961	11.770019
962	11.742085
963	11.784916
964	11.807262
965	11.743948
966	11.773743
967	11.753259
968	11.762569
969	11.764432
970	11.746741
971	11.802608
972	11.761639
973	11.746741
974	11.770949
975	11.785848
976	11.790503
977	11.759776
978	11.761639
979	11.781192
980	11.766294
981	11.734637
982	11.767225
983	11.756983
984	11.807262
985	11.764432
986	11.799814
987	11.756983
988	11.766294
989	11.756052
990	11.747672
991	11.770019
992	11.779329
993	11.729051
994	11.794228
995	11.815642
996	11.815642
997	11.750465
998	11.783054
999	11.740224
1000	11.754189
1001	11.805401
1002	11.751396
1003	11.769088
1004	11.818436
1005	11.783054
1006	11.770949
1007	11.809125
1008	11.778399
1009	11.801676
1010	11.796089
1011	11.795158
1012	11.769088
1013	11.815642
1014	11.743017
1015	11.788641
1016	11.760708
1017	11.720671
1018	11.778399
1019	11.760708
1020	11.769088
1021	11.804469
1022	11.794228
1023	11.799814
1024	11.805401
1025	11.792365
1026	11.759776
1027	11.787709
1028	11.788641
1029	11.798882
1030	11.762569
1031	11.814712
1032	11.790503
1033	11.789572
1034	11.789572
1035	11.727188
1036	11.777468
1037	11.753259
1038	11.806332
1039	11.776536
1040	11.747672
1041	11.801676
1042	11.805401
1043	11.796089
1044	11.776536
1045	11.785848
1046	11.753259
1047	11.745811
1048	11.822160
1049	11.747672
1050	11.808193
1051	11.780261
1052	11.792365
1053	11.798882
1054	11.792365
1055	11.798882
1056	11.746741
1057	11.790503
1058	11.749535
1059	11.815642
1060	11.776536
1061	11.764432
1062	11.746741
1063	11.788641
1064	11.808193
1065	11.754189
1066	11.810987
1067	11.810987
1068	11.772812
1069	11.773743
1070	11.773743
1071	11.843575
1072	11.809125
1073	11.782123
1074	11.799814
1075	11.840782
1076	11.816573
1077	11.784916
1078	11.793296
1079	11.793296
1080	11.797021
1081	11.795158
1082	11.778399
1083	11.810056
1084	11.786778
1085	11.846369
1086	11.766294
1087	11.783985
1088	11.816573
1089	11.822160
1090	11.834265
1091	11.828678
1092	11.773743
1093	11.782123
1094	11.793296
1095	11.802608
1096	11.823092
1097	11.767225
1098	11.771881
1099	11.800745
1100	11.824022
1101	11.759776
1102	11.780261
1103	11.740224
1104	11.784916
1105	11.792365
1106	11.780261
1107	11.770019
1108	11.768156
1109	11.797021
1110	11.769088
1111	11.783985
1112	11.783054
1113	11.801676
1114	11.787709
1115	11.772812
1116	11.778399
1117	11.797952
1118	11.801676
1119	11.837989
1120	11.790503
1121	11.821229
1122	11.797021
1123	11.828678
1124	11.805401
1125	11.788641
1126	11.827746
1127	11.734637
1128	11.819366
1129	11.811918
1130	11.794228
1131	11.823092
1132	11.831471
1133	11.792365
1134	11.845438
1135	11.845438
1136	11.797021
1137	11.759776
1138	11.796089
1139	11.738361
1140	11.825885
1141	11.792365
1142	11.762569
1143	11.804469
1144	11.783985
1145	11.798882
1146	11.794228
1147	11.831471
1148	11.777468
1149	11.797952
1150	11.800745
1151	11.841713
1152	11.806332
1153	11.802608
1154	11.797952
1155	11.785848
1156	11.804469
1157	11.784916
1158	11.812849
1159	11.825885
1160	11.819366
1161	11.813780
1162	11.802608
1163	11.860335
1164	11.830540
1165	11.770949
1166	11.828678
1167	11.817505
1168	11.797952
1169	11.799814
1170	11.841713
1171	11.801676
1172	11.799814
1173	11.839851
1174	11.789572
1175	11.797021
1176	11.781192
1177	11.808193
1178	11.819366
1179	11.800745
1180	11.832402
1181	11.816573
1182	11.838920
1183	11.838920
1184	11.783054
1185	11.786778
1186	11.770949
1187	11.797021
1188	11.815642
1189	11.814712
1190	11.819366
1191	11.819366
1192	11.832402
1193	11.825885
1194	11.817505
1195	11.844506
1196	11.797952
1197	11.851025
1198	11.814712
1199	11.797021
1200	11.776536
1201	11.784916
1202	11.739292
1203	11.789572
1204	11.766294
1205	11.802608
1206	11.797952
1207	11.817505
1208	11.809125
1209	11.804469
1210	11.795158
1211	11.779329
1212	11.815642
1213	11.819366
1214	11.811918
1215	11.764432
1216	11.803538
1217	11.769088
1218	11.743948
1219	11.859405
1220	11.824022
1221	11.812849
1222	11.774674
1223	11.773743
1224	11.800745
1225	11.825885
1226	11.785848
1227	11.788641
1228	11.757915
1229	11.810056
1230	11.797952
1231	11.796089
1232	11.814712
1233	11.783054
1234	11.806332
1235	11.837058
1236	11.813780
1237	11.835196
1238	11.816573
1239	11.792365
1240	11.785848
1241	11.843575
1242	11.830540
1243	11.803538
1244	11.808193
1245	11.791434
1246	11.780261
1247	11.777468
1248	11.831471
1249	11.789572
1250	11.804469
1251	11.797952
1252	11.795158
1253	11.810056
1254	11.822160
1255	11.837058
1256	11.776536
1257	11.821229
1258	11.807262
1259	11.809125
1260	11.807262
1261	11.789572
1262	11.818436
1263	11.799814
1264	11.810056
1265	11.841713
1266	11.819366
1267	11.843575
1268	11.780261
1269	11.809125
1270	11.794228
1271	11.845438
1272	11.823092
1273	11.813780
1274	11.826816
1275	11.843575
1276	11.787709
1277	11.821229
1278	11.789572
1279	11.817505
1280	11.811918
1281	11.851955
1282	11.844506
1283	11.775605
1284	11.835196
1285	11.829609
1286	11.836126
1287	11.825885
1288	11.846369
1289	11.833333
1290	11.869646
1291	11.851025
1292	11.844506
1293	11.814712
1294	11.821229
1295	11.821229
1296	11.838920
1297	11.791434
1298	11.812849
1299	11.829609
1300	11.785848
1301	11.865922
1302	11.829609
1303	11.817505
1304	11.809125
1305	11.860335
1306	11.830540
1307	11.810987
1308	11.802608
1309	11.836126
1310	11.812849
1311	11.849162
1312	11.824953
1313	11.788641
1314	11.805401
1315	11.857542
1316	11.824022
1317	11.827746
1318	11.824022
1319	11.810056
1320	11.839851
1321	11.793296
1322	11.824953
1323	11.859405
1324	11.875233
1325	11.835196
1326	11.797021
1327	11.810056
1328	11.815642
1329	11.792365
1330	11.810056
1331	11.866853
1332	11.807262
1333	11.802608
1334	11.848231
1335	11.809125
1336	11.824022
1337	11.844506
1338	11.870577
1339	11.796089
1340	11.846369
1341	11.832402
1342	11.782123
1343	11.801676
1344	11.811918
1345	11.867784
1346	11.861266
1347	11.804469
1348	11.785848
1349	11.871509
1350	11.819366
1351	11.860335
1352	11.882682
1353	11.859405
1354	11.826816
1355	11.827746
1356	11.851955
1357	11.806332
1358	11.852886
1359	11.890130
1360	11.841713
1361	11.830540
1362	11.844506
1363	11.830540
1364	11.844506
1365	11.852886
1366	11.856611
1367	11.807262
1368	11.782123
1369	11.864059
1370	11.845438
1371	11.847300
1372	11.838920
1373	11.843575
1374	11.896648
1375	11.843575
1376	11.812849
1377	11.857542
1378	11.844506
1379	11.851025
1380	11.866853
1381	11.842645
1382	11.864990
1383	11.855680
1384	11.838920
1385	11.851025
1386	11.826816
1387	11.836126
1388	11.838920
1389	11.823092
1390	11.855680
1391	11.808193
1392	11.874302
1393	11.848231
1394	11.819366
1395	11.798882
1396	11.791434
1397	11.825885
1398	11.842645
1399	11.822160
1400	11.784916
1401	11.816573
1402	11.792365
1403	11.832402
1404	11.833333
1405	11.819366
1406	11.823092
1407	11.800745
1408	11.878957
1409	11.820298
1410	11.824953
1411	11.819366
1412	11.824022
1413	11.832402
1414	11.815642
1415	11.809125
1416	11.883613
1417	11.824022
1418	11.824022
1419	11.828678
1420	11.851955
1421	11.797952
1422	11.819366
1423	11.815642
1424	11.819366
1425	11.797021
1426	11.867784
1427	11.843575
1428	11.874302
1429	11.832402
1430	11.837989
1431	11.827746
1432	11.803538
1433	11.810987
1434	11.828678
1435	11.831471
